station_id,n_train,tau_well,is_igp
163825074104501,92,6.49,False
163830074163001,87,3.4680000000000013,False
163900073310001,89,14.280000000000001,False
163905079412501,6,17.095,False
163921073255001,83,6.2,False
163923082072001,18,2.3720000000000003,False
163937082012801,19,7.35,False
163941082004601,20,3.034,False
164000074290001,93,10.76,False
164008080235502,86,3.93,False
164022082090601,20,1.8,False
164050081375001,51,3.11,False
164655074044601,74,3.1520000000000015,False
164708081530801,34,4.877999999999999,False
164709081313501,20,3.1130000000000004,False
164715081415001,23,5.314,False
164719082124201,21,1.72,False
164720080432701,13,9.1,False
164722080163101,22,9.222000000000003,False
164804074441701,8,8.65,False
165117081425101,19,4.34,False
165121081424901,20,1.8010000000000004,False
165153080052401,15,8.928,False
165200081010001,94,9.4,False
165204074345801,19,3.46,False
165219079394302,23,7.172000000000001,False
165230079335501,81,6.34,False
165300074024101,40,1.8380000000000003,False
165630080593001,27,9.94,False
165640081580001,34,3.102,False
165700080480001,92,9.190000000000003,False
165700081240002,18,58.439000000000014,False
165700082134801,23,2.9440000000000004,False
165700082141501,92,2.1910000000000007,False
165745080390501,21,5.25,False
165815074171601,75,13.580000000000002,False
170130082173001,63,1.956000000000001,False
170136081014201,82,9.94,False
170230080390001,94,9.906,False
170300075130001,94,10.035,False
170303074140001,94,6.655,False
170400074310001,92,9.750000000000004,False
170600081330001,92,8.24,False
170630075070501,91,9.0,False
170630080363001,82,8.24,False
170639081402601,19,3.17,False
170656074351501,13,4.180000000000001,False
170656081253801,17,54.122,False
170800074280001,85,9.8,False
170930081314501,11,7.81,False
170944081180301,12,7.128,False
170950075104501,88,4.915,False
171000081500001,92,5.379,False
171254080464401,21,7.17,False
171319079565801,7,10.442,False
171330080030001,92,7.902000000000003,False
171342082133901,16,8.285,False
171345082114501,94,3.819,False
171359073161901,21,5.25,False
171404081381801,22,9.007,False
171405073162001,63,8.740000000000002,False
171422074234001,13,4.980000000000001,False
171454081383201,17,8.182,False
171515080461101,20,5.415,False
171534081004501,89,4.016,False
171549080254701,53,4.090000000000001,False
171842080035401,11,10.9,False
171925081415001,20,9.21,False
171940074313501,12,12.07,False
172015075312001,70,7.41,False
172300078260001,54,20.474000000000004,False
172310078291001,44,8.120000000000003,False
172330073192001,94,7.773,False
172340075124001,29,22.12,False
172345073160001,94,6.738,False
172345081050001,93,5.669999999999999,False
172350082490001,91,3.25,False
172354073304301,20,4.055,False
172400074320001,47,14.0,False
172500074560001,68,5.86,False
172640078261001,24,47.666,False
172648078282601,14,15.452,False
172800073310001,86,5.48,False
172800082100001,43,7.784,False
172805082100501,42,7.360999999999999,False
172842082010701,52,8.705,False
172855074430601,20,15.91,False
173245080390001,81,7.64,False
173334078100801,11,17.0,False
173345082413001,92,6.341,False
173348077413401,85,17.15200000000001,False
173349077392901,22,14.199250000000001,False
173409080145801,19,2.686,False
173413080341401,24,5.561999999999999,False
173414080341501,21,6.43,False
173425080374501,22,15.788,False
173431082114401,15,5.348,False
173530075530001,88,11.745,False
173600080090001,91,7.85,False
173619073360801,34,41.7,False
173630082484501,95,12.85,False
173640082390001,19,3.217999999999999,False
174125077523001,34,14.989999999999998,False
174126083174201,19,5.296,False
174130083000001,91,6.23,False
174145077380501,17,19.45,False
174150077314001,25,5.898,False
174300075130001,88,10.254,False
174300075510001,86,4.8,False
174415077230502,79,11.92,False
174430076470001,16,9.98,False
174430077590001,24,27.896,False
174444081233901,5,8.2,False
174500073170001,65,4.9,False
174500077250001,53,14.788000000000002,False
174500083070001,17,7.412000000000001,False
174510082420001,21,3.55,False
174511083203301,23,4.752,False
174550076082201,44,7.37,False
174943082560201,64,4.024000000000002,False
174956078153901,11,38.03,False
175000077200001,69,15.63,False
175005075510501,86,11.115,False
175030075321501,89,9.5,False
175030077584001,9,35.876000000000005,False
175100077391801,97,6.270000000000002,False
175200074540001,76,5.95,False
175205077221501,26,17.86,False
175240077240801,22,18.785000000000004,False
175306081330001,25,4.122,False
175310077054001,90,14.025,False
175320073260501,89,5.534,False
175330077194501,43,12.55,False
175331083221601,20,29.150000000000002,False
175340078032901,11,32.25,False
175345078123001,73,35.156,False
175400076550001,57,21.127999999999997,False
175419082491401,58,5.317000000000001,False
175425077251001,68,16.875,False
175430082071501,77,8.160000000000002,False
175432082490201,15,4.878,False
175500076130001,90,18.814999999999998,False
175500076460001,90,10.355,False
175630076505901,21,9.9,False
175702076361101,15,16.24,False
175755076025401,15,6.52,False
175830076093501,94,9.785,False
175906081354201,30,5.329000000000001,False
180015076261201,14,11.38,False
180058076051801,17,8.828,False
180100079093001,27,21.272000000000013,False
180115078042001,60,8.943,False
180120077005002,36,18.6,False
180155073045001,89,3.8800000000000003,False
180204077461701,94,6.97,False
180209082421501,22,8.772,False
180230080510001,58,19.455000000000005,False
180251078081001,23,5.030000000000001,False
180300073170001,88,5.645,False
180310077581501,24,11.904999999999998,False
180310078162601,7,25.945999999999998,False
180345083314501,96,7.445,False
180420083290001,21,4.4,False
180534081410901,30,7.162000000000001,False
180540074364001,88,6.929,False
180556075581501,7,7.1160000000000005,False
180603081535501,29,5.14,False
180630082065501,22,8.429,False
180706076451301,15,5.932,False
180715076045001,88,7.171,False
180718083354001,21,4.75,False
180755083075501,21,3.57,False
180800075120001,87,2.458,False
180806073193001,91,5.02,False
180830081363601,31,7.53,False
180922077290901,19,7.52,False
180925081480001,46,7.225,False
180953074100701,20,12.505,False
181000073110001,93,4.8,False
181015078493001,7,9.4,False
181015082381301,18,3.326,False
181100075350001,56,21.0,False
181100078581001,18,13.017000000000001,False
181200076050001,71,7.6,False
181244082464801,22,1.0440000000000003,False
181300075320001,52,8.25,False
181336082133601,19,4.12,False
181350077422501,26,21.2,False
181359076582801,24,15.639999999999999,False
181400075420001,88,9.365,False
181400078492001,9,14.3,False
181408081485201,14,3.255,False
181430083210001,22,4.683000000000001,False
181450073171001,9,1.47,False
181500077120001,97,5.564000000000003,False
181500077270001,11,7.26,False
181500077270002,36,6.58,False
181500079010001,28,16.48,False
181503082061801,22,5.0200000000000005,False
181506080365101,17,11.072000000000001,False
181508082061501,93,3.018,False
181530077153001,92,9.735000000000005,False
181600074460001,85,5.864000000000001,False
181620082582001,22,11.99,False
181647076480301,15,14.66,False
181649083314301,21,7.78,False
181655076401501,88,6.1530000000000005,False
181719081590601,10,3.82,False
181727076570201,7,7.420000000000002,False
181731081510901,20,8.224000000000002,False
181805082073801,15,3.6799999999999997,False
181809081511201,48,6.930000000000001,False
181930075575001,14,10.270000000000001,False
182000073510001,91,7.8,False
182030083290001,11,5.9,False
182124082092301,23,6.02,False
182130073015001,82,4.49,False
182149081533501,76,9.48,False
182210073082801,15,3.6399999999999997,False
182230080320001,92,7.1940000000000035,False
182320083233001,22,5.897,False
182324075521501,10,9.78,False
182324075521502,21,10.55,False
182356076095501,23,16.96,False
182356076323801,15,15.33,False
182400076240001,94,14.657,False
182629082072001,13,6.284000000000001,False
182733076452501,24,21.44,False
182858076353001,20,13.715,False
182900074170001,57,7.532,False
182900075560001,72,7.715,False
182900083193001,86,3.665,False
182902083320201,15,5.117999999999999,False
182914074044201,17,8.95,False
182914083194201,21,6.54,False
182935075282001,85,9.89,False
183000079370001,71,9.13,False
183013079221101,18,9.612,False
183020073095801,13,4.878,False
183030078560001,27,11.582,False
183039074194801,47,13.703999999999999,False
183107082080801,93,7.645999999999999,False
183220073504501,93,6.142,False
183233073130801,90,2.2160000000000015,False
183300073080001,43,0.6960000000000001,False
183300077350001,45,13.55,False
183400076010002,15,8.597999999999999,False
183430076545001,95,10.806000000000001,False
183440083143501,21,6.54,False
183451082170701,80,6.118000000000001,False
183517082460801,17,3.8,False
183534083301501,21,2.82,False
183653075354601,13,12.168000000000001,False
183736076374501,94,7.1,False
183745074014501,24,14.177,False
183748077114801,85,16.880000000000003,False
183800074034001,82,8.517,False
183839082491601,22,13.7,False
183842083163001,96,3.42,False
183934082350801,10,8.94,False
184000083250001,62,6.550999999999999,False
184015076500001,92,6.6,False
184034083222201,21,3.44,False
184135083184001,21,5.42,False
184224082242001,17,4.1,False
184615084061501,90,4.175000000000001,False
184800078484501,28,9.895,False
184800079550001,64,14.826,False
184800079550002,25,13.99,False
184811079001101,27,7.006000000000002,False
184814078522203,24,3.255,False
184825077273801,10,17.21,False
184835077320001,93,6.026,False
184838084083401,89,6.814,False
184840078470002,11,4.67,False
184845084144401,12,3.382,False
184850073051501,84,1.9880000000000002,False
184900083270001,22,4.785000000000001,False
184918082301601,22,2.54,False
184938082383001,68,6.180000000000001,False
185041075443501,5,4.752000000000001,False
185100076320001,77,8.432,False
185100077320001,89,9.234,False
185122083524801,77,5.818,False
185129084112601,23,4.714000000000001,False
185150073535001,93,3.4899999999999998,False
185200075280001,94,6.8709999999999996,False
185205076304601,5,12.328,False
185223079254101,25,6.736000000000001,False
185230079173001,93,7.07,False
185230079254502,21,1.92,False
185230079270001,70,10.448,False
185246075052601,18,13.8,False
185300077580001,68,10.303,False
185300083353001,94,9.277999999999999,False
185330079123002,7,4.238,False
185442076464101,21,9.3,False
185445073191001,88,4.144999999999998,False
185448084091901,18,7.0360000000000005,False
185505079020001,27,9.570000000000002,False
185519077054801,21,9.3,False
185530073070001,93,8.2,False
185544075263401,15,10.34,False
185545077424501,11,13.77,False
185600075213001,88,7.706,False
185600075380001,83,8.979999999999999,False
185607076082301,10,8.629999999999999,False
185624083363601,10,12.01,False
185633076385101,22,20.14,False
185645081533001,65,4.664000000000001,False
185738077343401,15,6.1,False
185800075530001,90,8.245000000000003,False
185826076365201,21,11.1,False
185921076155901,11,18.53,False
185945075303001,34,10.191,False
190000077470601,16,6.2,False
190030081514601,67,12.098,False
190032081532201,14,8.089,False
190037081563201,10,7.96,False
190051083075901,10,7.3999999999999995,False
190110078350001,52,7.5329999999999995,False
190116075453001,9,13.6,False
190134082260301,95,7.158000000000002,False
190303082554001,91,3.75,False
190350082085001,83,7.4479999999999995,False
190416076425701,20,17.31000000000001,False
190421082313101,95,4.588,False
190446083484201,92,4.7,False
190541083113601,10,2.955,False
190545081573001,37,6.25,False
190600082110004,28,6.815,False
190601082202501,88,5.494999999999999,False
190700076440001,84,5.33,False
190800077250001,14,4.120000000000001,False
190805074114501,16,14.815,False
190805074553501,31,9.5,False
190825081364501,51,1.74,False
190840077091801,89,10.518,False
190848082324501,81,3.66,False
190853083125001,17,8.44,False
190900081481001,39,9.426,False
190912082344001,89,5.618,False
190916084084801,47,11.35,False
190917076242401,14,7.94,False
191009083502901,22,2.5300000000000002,False
191010075300001,40,24.323,False
191012073055501,17,2.8160000000000003,False
191030075302801,16,7.75,False
191040073091001,8,2.8299999999999996,False
191040075375501,87,8.66,False
191041073084901,13,4.462000000000001,False
191120084461901,92,4.145000000000001,False
191140083171801,7,2.4,False
191221083423201,19,5.51,False
191226083501801,19,2.62,False
191245083400301,64,3.741,False
191321084482401,91,5.35,False
191345077534501,80,10.21,False
191405072564101,4,5.053000000000001,False
191422074013001,13,10.96,False
191453073233601,17,6.672000000000001,False
191500073230001,87,1.4700000000000002,False
191612083381701,19,3.26,False
191615073580001,93,20.195999999999998,False
191625083513101,22,3.49,False
191634083363701,10,3.295,False
191655077274501,93,7.536,False
191700075360001,83,10.62,False
191700080050001,80,9.2,False
191720077395001,89,8.85,False
191741077224201,22,14.190000000000003,False
191802084453201,55,7.93,False
191810084453301,22,4.013000000000001,False
191846077135901,22,18.920000000000005,False
191849076184801,23,12.8,False
191914076573701,19,20.419999999999998,False
191926076363001,15,16.0,False
191930076393001,10,9.012,False
191930076393002,24,8.9,False
191935077073301,10,11.53,False
191936084181001,15,5.4959999999999996,False
191947075430901,9,13.450000000000001,False
191953078232301,22,3.159000000000001,False
192000076590001,50,9.26,False
192000077090001,26,5.6,False
192000078250002,93,5.246,False
192017079200401,23,2.8700000000000006,False
192030078250001,92,8.93,False
192030078452001,93,8.36,False
192038076334201,14,19.330000000000002,False
192052072471001,36,3.3449999999999998,False
192115083071101,88,12.618,False
192140083580001,94,4.2,False
192143077112501,19,15.09,False
192154084180201,10,4.775,False
192204078465801,25,6.696000000000001,False
192205076241501,58,16.514000000000003,False
192210081473001,20,6.768000000000001,False
192243084174601,81,10.03,False
192300074345501,72,12.2,False
192312084182301,22,3.9350000000000005,False
192320074393001,89,12.0,False
192330080173001,58,11.385,False
192407073363201,11,3.8,False
192500077520001,76,10.43,False
192500078010001,43,4.7,False
192520084441401,91,3.57,False
192530072470001,53,3.4,False
192540084454001,14,8.472000000000001,False
192545072521101,11,3.16,False
192559082511901,80,4.455000000000001,False
192603079080201,22,7.9110000000000005,False
192616084184101,14,5.390000000000001,False
192618084160601,87,7.966000000000001,False
192621076573001,21,13.2,False
192650073262001,86,5.76,False
192701077081601,11,12.2,False
192720073320001,87,5.7360000000000015,False
192730075554801,89,8.654,False
192730081193001,23,5.718,False
192734084214501,75,7.162000000000002,False
192735084130201,19,5.436,False
192746072562101,11,3.75,False
192800072462201,94,4.92,False
192800073060001,89,6.864000000000001,False
192800073200001,4,2.229,False
192803075443001,39,11.440000000000001,False
192810081432001,43,9.86,False
192830076140001,86,8.365,False
192900072510001,88,3.999,False
192900076340001,57,9.9,False
192900076510001,56,14.15,False
192908076432101,22,17.145,False
192923076330501,21,21.2,False
193040076271801,12,12.59,False
193114077202401,10,11.75,False
193215072554501,27,6.08,False
193222076564001,93,6.494,False
193230077023002,24,8.184999999999999,False
193230077244001,15,14.799999999999999,False
193241076573201,13,8.92,False
193322084093601,51,4.91,False
193330074551601,12,22.095,False
193400074131501,83,12.5,False
193500078140001,44,10.532000000000002,False
193500078140002,22,6.677,False
193517077324901,15,11.8,False
193520073230401,9,2.658000000000001,False
193600079390001,55,5.7,False
193630083070001,83,3.4259999999999997,False
193642082422001,22,7.0,False
193650072550001,93,2.1639999999999997,False
193651075440201,9,12.280000000000001,False
193651076274501,4,12.395,False
193653072440101,6,4.405,False
193700076410001,86,8.7,False
193710082412201,23,4.66,False
193813077045901,23,12.190000000000001,False
194030078110001,92,6.9830000000000005,False
194100076420001,94,8.92,False
194128084490201,17,5.832000000000001,False
194142073341501,42,6.508,False
194151079202701,22,9.175000000000004,False
194205073292501,85,7.340000000000002,False
194232073134101,10,8.722,False
194251072535501,5,6.48,False
194255082474501,63,4.78,False
194315072543001,70,2.782,False
194315081391502,61,9.05,False
194341076081501,11,8.9,False
194414077033901,22,5.970000000000001,False
194415081553001,18,4.803000000000002,False
194445076220301,12,8.802,False
194515077005001,73,10.18,False
194525075504001,93,9.664,False
194550077450001,60,9.655000000000001,False
194550079485201,91,8.83,False
194624081543001,9,9.692,False
194624081543002,33,6.04,False
194702072511101,15,6.88,False
194730079293001,73,13.09,False
194730079590001,10,8.714,False
194802076530501,8,12.33,False
194814074145601,22,11.19,False
194824084395001,90,5.190000000000001,False
194835084472501,92,5.282000000000003,False
194836084473901,13,4.914000000000001,False
194840073223201,6,7.24,False
194843085494101,22,4.798,False
194844085484801,21,7.75,False
194845085454401,23,3.22,False
194845085495601,22,5.235,False
194846085483801,5,1.8579999999999999,False
194851085482301,21,3.8,False
194851085482302,21,3.97,False
194851085493701,17,2.998,False
194856085495501,20,4.109,False
194900075590001,4,14.695,False
194900079430001,7,7.28,False
194900083071501,89,9.414000000000001,False
194900085482301,12,3.058,False
194902083255501,82,6.7,False
194902085502202,4,2.4450000000000003,False
194904085511301,13,2.3440000000000003,False
194905085495001,18,5.024,False
194909085504901,22,2.7,False
194910082555001,58,5.7150000000000025,False
194918085504501,4,1.885,False
194923085521501,20,2.903,False
194925085505401,9,2.19,False
194942072573001,94,8.802,False
194942076513401,22,14.950000000000001,False
194948076250001,10,5.8740000000000006,False
194948076250002,21,4.5,False
195007083272901,35,8.575999999999999,False
195015080210001,51,9.95,False
195017083434001,52,8.829,False
195020081341001,41,5.77,False
195035081522701,4,8.2,False
195036083252601,6,7.800000000000001,False
195038082542501,85,5.112,False
195130081381501,91,6.99,False
195130081381502,18,14.132,False
195211075424801,49,16.48,False
195254084382201,95,5.988000000000001,False
195300073100001,89,4.26,False
195300073270001,77,4.380000000000001,False
195346077095001,22,11.2,False
195356085464701,89,2.728,False
195411075430901,17,20.18,False
195417085575201,74,3.9260000000000006,False
195429083093301,22,8.872000000000002,False
195429083093302,90,7.416000000000001,False
195445073024501,23,16.14,False
195540082373001,68,5.556,False
195550084345401,14,9.179,False
195550084345402,30,10.7,False
195600077090001,94,11.0225,False
195600079060001,88,6.999,False
195630079174001,48,10.120000000000001,False
195638073135401,11,5.0,False
195640072520001,94,5.410000000000001,False
195657085492201,22,2.895,False
195658085445201,92,3.129,False
195700085483201,6,2.775,False
195800076470001,93,8.809999999999999,False
195813072473501,23,5.486,False
195818083422001,55,7.256,False
195900079580001,94,8.307,False
195942079134001,47,10.639999999999999,False
195942079134002,22,9.58,False
195955079532101,26,7.050000000000001,False
200004077071801,23,7.23,False
200032085005001,17,4.768000000000001,False
200110075493901,18,6.930000000000001,False
200118084590001,4,5.68,False
200118084590002,93,5.957999999999999,False
200150085054801,93,4.756,False
200230086043001,15,5.07,False
200255085494501,80,2.4870000000000005,False
200300075535601,90,13.005,False
200300076590001,18,13.950000000000001,False
200300077160002,6,6.5,False
200327084144202,49,6.802000000000001,False
200355080000501,94,8.235,False
200401086141601,30,3.6020000000000003,False
200410073315001,62,6.117,False
200415074053001,93,7.496,False
200426084361201,7,4.99,False
200430073364501,88,10.638,False
200430082221501,62,4.78,False
200451085495601,19,4.468,False
200519085481001,15,4.0360000000000005,False
200520081354001,37,8.186,False
200550082385201,50,4.914,False
200600076540001,91,9.46,False
200608082354501,77,7.620000000000002,False
200615073003001,93,5.292,False
200617085050101,11,4.79,False
200655085202401,18,9.28,False
200700083504001,56,12.4,False
200715081320001,35,6.516,False
200715081320002,17,4.152,False
200722084221801,14,8.14,False
200722084221802,33,8.066,False
200737075413501,13,20.06,False
200739083250402,32,4.162000000000001,False
200800078190001,86,8.475,False
200800078360901,38,8.251,False
200808084002001,59,10.012,False
200817086160601,18,2.93,False
200832086111501,76,3.51,False
200836086155501,17,2.73,False
200848073340601,22,2.99,False
200927084452701,75,4.54,False
200952083365001,14,8.690000000000001,False
200954079085301,93,10.290000000000001,False
201006077073201,23,11.149999999999999,False
201012077041101,23,8.99,False
201015085164001,94,9.849000000000002,False
201022085403201,22,5.595,False
201029076572501,11,13.9,False
201032085381801,22,10.48,False
201042085541201,68,2.4090000000000003,False
201050085420501,18,6.9,False
201058075411301,13,10.900000000000002,False
201100085230001,88,8.048,False
201130072450001,92,4.29,False
201157083543001,72,10.404,False
201209084584701,23,7.800000000000001,False
201225072531001,92,5.197,False
201230079553001,90,4.3290000000000015,False
201301085510301,5,1.62,False
201317086321401,10,1.8679999999999999,False
201350082120001,30,3.6700000000000004,False
201352082562901,15,5.542,False
201410086210001,78,3.693,False
201450082340501,82,4.492000000000001,False
201458083281001,53,7.174000000000007,False
201501085482401,9,7.06,False
201503075461301,12,5.51,False
201503085521801,7,2.9800000000000004,False
201506085510601,4,3.47,False
201510084582201,26,5.255,False
201514085495001,22,2.49,False
201525085490901,21,2.9,False
201529085495101,8,6.5809999999999995,False
201530072530001,67,4.672,False
201535085472001,80,11.504,False
201537075512401,15,8.112,False
201537085433101,22,3.278000000000001,False
201545077244501,33,14.86,False
201551085490401,21,6.35,False
201554085103001,95,10.182,False
201555085501901,7,11.6,False
201557085491601,22,5.73,False
201558085481901,7,8.122,False
201600075460002,54,7.079,False
201600076080001,73,17.092,False
201602085475901,16,1.5750000000000002,False
201615085510201,22,5.385000000000002,False
201643082463301,21,5.25,False
201658085495201,14,6.17,False
201700085174001,8,3.346,False
201700086180001,92,3.0420000000000003,False
201735082454501,60,8.464,False
201738086082301,19,2.52,False
201740082453701,22,8.947999999999999,False
201742085495501,17,2.14,False
201749082463401,9,4.604,False
201749086080901,19,2.84,False
201815086011801,76,2.19,False
201817083173001,19,3.688,False
201824078510501,26,8.25,False
201830074393001,92,7.8,False
201830079050001,95,6.460000000000001,False
201840082412102,7,6.746,False
201859084174601,64,6.7780000000000005,False
201912086313801,17,2.5620000000000003,False
201923086343501,9,2.13,False
201940077095001,91,9.15,False
201944084511301,9,3.5620000000000003,False
201948085540301,22,4.245000000000001,False
202000076563001,97,7.208,False
202006077144501,19,8.7,False
202029084553601,12,4.0600000000000005,False
202035085471001,42,4.4670000000000005,False
202055085533301,83,3.09,False
202101084571101,23,6.066,False
202103084150801,57,9.414,False
202120084072201,4,5.43,False
202120084072202,58,11.89,False
202122084071801,58,10.461000000000004,False
202123084581101,9,4.880000000000001,False
202130073020001,66,8.745000000000001,False
202130085113001,92,1.709,False
202134084482701,16,4.51,False
202138085013601,20,5.041000000000001,False
202140084585101,18,5.19,False
202145072583001,95,4.604,False
202157073104801,6,11.065,False
202200073103001,81,4.3,False
202204085082001,10,5.84,False
202218084465901,19,7.216,False
202224085014501,16,5.825,False
202225082420301,94,5.834,False
202248085063301,23,3.6180000000000003,False
202249072541601,19,9.84,False
202300082411201,10,6.519,False
202305085013001,11,4.55,False
202308084104701,63,6.840000000000001,False
202358085024201,4,5.420000000000001,False
202500085211201,4,7.130000000000001,False
202503085204501,91,9.14,False
202511078573001,26,7.85,False
202518085524501,9,2.66,False
202527086290301,58,2.9650000000000003,False
202537082543301,19,5.118,False
202545078421501,19,8.959999999999999,False
202552085523101,22,4.13,False
202552085530501,92,3.648,False
202554085531101,12,3.427,False
202616077241301,21,14.0,False
202645077241501,65,6.480000000000001,False
202711086270701,23,4.42,False
202738085540001,16,4.65,False
202749072550501,63,6.894,False
202750086281501,12,2.492,False
202800073093001,87,8.692000000000002,False
202820083053701,18,4.5,False
202827078404101,21,10.9,False
202900077290001,90,8.184000000000003,False
202930080223001,60,9.0,False
202930082551201,23,6.0200000000000005,False
202933074021801,5,19.12,False
202938085403701,57,2.36,False
202943085552401,20,4.8740000000000006,False
202945085545201,23,4.368,False
202950086080001,28,3.58,False
202952085552201,22,3.636,False
203005082402201,6,6.859999999999999,False
203005082402202,35,5.972,False
203006086252001,81,6.01,False
203010082482701,75,6.932000000000001,False
203010086271501,15,5.388,False
203010086271502,12,5.3180000000000005,False
203011086200501,17,2.3600000000000003,False
203020086233901,22,3.1820000000000004,False
203025074541001,82,9.707000000000003,False
203029086210801,10,2.806,False
203030084090601,59,6.4,False
203031077350501,23,10.752,False
203036086213601,19,2.5,False
203044086241101,17,4.6,False
203046086241201,6,3.275,False
203049086290801,22,2.8750000000000004,False
203100073171501,87,11.456000000000001,False
203104075561101,14,13.09,False
203108086222601,22,2.89,False
203121086240401,18,2.66,False
203124086263101,18,3.2,False
203129078490802,19,7.4559999999999995,False
203151073094501,20,12.709,False
203200078230001,11,11.45,False
203300080160001,89,5.5200000000000005,False
203320074205501,58,6.0,False
203328085592201,88,6.895,False
203340086112001,78,2.41,False
203414086242701,20,3.184000000000001,False
203419086303001,9,3.35,False
203420086335301,10,3.265,False
203423086423901,57,3.704,False
203423086425301,10,3.07,False
203442085354801,90,4.491000000000001,False
203453086334201,78,4.333,False
203500080451501,42,12.14,False
203500086233001,58,3.4850000000000003,False
203502080450001,31,12.24,False
203503086335701,39,3.5000000000000013,False
203504086232701,10,2.5099999999999993,False
203545081393001,27,5.0280000000000005,False
203657086235501,6,3.795,False
203700078430001,89,9.11,False
203700079520001,95,6.8,False
203709083253501,14,3.746,False
203720081263301,21,5.9,False
203750077510801,52,6.9799999999999995,False
203754079032801,90,7.665000000000002,False
203755078363501,65,9.402000000000001,False
203800073054501,95,8.930000000000003,False
203800074241501,92,5.472000000000001,False
203800074264101,16,11.05,False
203800074323001,81,7.11,False
203820078575001,95,7.5920000000000005,False
203830081045001,86,8.75,False
203846081281801,20,4.482,False
203922085172801,70,4.355,False
203944075190901,22,8.46,False
204015085403501,75,6.156000000000001,False
204019075133201,12,10.290000000000001,False
204034086382001,33,4.2780000000000005,False
204121073093201,5,8.200000000000001,False
204130075484501,90,11.810000000000002,False
204200082081001,73,7.547999999999999,False
204215083080501,39,7.42,False
204224083090301,14,6.114,False
204224083091001,6,8.275,False
204226078434301,23,10.58,False
204233083050701,14,4.416,False
204238082490401,14,4.105,False
204250083262701,65,4.222,False
204300077351001,82,9.5,False
204308082351301,23,4.624,False
204325083313501,92,4.607,False
204330073090001,92,11.677000000000001,False
204330074183001,63,10.592,False
204332078190101,12,4.86,False
204333078350601,21,2.95,False
204345081120001,95,5.854,False
204345083334801,93,4.126,False
204350075060001,78,9.022,False
204405079533001,45,6.660000000000001,False
204425085305001,83,5.656,False
204430079330001,89,12.568,False
204442083372501,92,8.1,False
204443079041101,14,5.485,False
204447082355001,19,7.8,False
204450075161801,21,5.9,False
204518077553301,23,10.360000000000001,False
204546085252801,26,10.46,False
204619073111001,6,10.55,False
204704080370401,13,10.2,False
204724079575301,11,11.2,False
204725082321401,12,4.225,False
204752085185001,27,6.268,False
204824075581301,12,7.8500000000000005,False
204845073093001,81,7.48,False
204845082123001,47,8.574,False
204900077580001,93,5.159999999999999,False
204900078081501,25,5.9,False
204902077420801,17,8.528,False
204915070513001,35,13.110000000000001,False
204915074444501,87,11.860000000000001,False
204915081032601,94,24.9,False
204915081032602,10,20.898999999999997,False
204920080012001,94,9.5,False
204923081152901,12,9.5,False
204930074360001,91,4.3,False
204930074490001,91,4.1,False
204938082292201,5,5.372,False
204941082404001,19,4.682,False
204943073032701,20,6.618,False
204950082421001,54,7.250000000000002,False
205000080443001,15,5.851999999999999,False
205008079462401,13,7.144,False
205014073171601,19,11.538,False
205040085512601,90,6.141,False
205110075060001,60,7.746,False
205145072540001,84,6.797,False
205145082315601,10,5.296,False
205154086351201,81,3.71,False
205155082103701,14,4.785000000000001,False
205212071030401,16,17.07,False
205257075064701,23,6.16,False
205300074570001,45,8.16,False
205303085501202,22,4.870000000000001,False
205304085500301,21,6.03,False
205322082304201,5,5.49,False
205322082304202,10,7.122999999999999,False
205407070310501,58,21.224000000000004,False
205415074460001,28,7.768,False
205426078172401,8,6.019,False
205427074355401,15,9.459999999999999,False
205429077422601,14,12.88,False
205430071213701,17,6.49,False
205435079562501,93,13.106,False
205450085353501,63,9.927999999999999,False
205450085353601,17,9.538,False
205455085475501,91,6.54,False
205508086265201,63,5.302,False
205516086310801,83,5.164,False
205516086311301,8,3.808,False
205518086311401,6,4.45,False
205519086311601,9,4.33,False
205525073140001,75,12.286000000000001,False
205525074223801,11,10.1,False
205530080152001,61,11.6,False
205545085324001,27,8.382000000000001,False
205553085325701,78,7.341999999999999,False
205558085323001,15,8.388,False
205700072560001,54,28.703000000000003,False
205700079130001,5,4.2,False
205700080230001,57,7.7219999999999995,False
205711070202001,32,17.32,False
205715078273901,22,7.760000000000001,False
205729072560601,21,5.85,False
205741078220601,21,6.3,False
205745071260001,83,11.346,False
205800074463001,89,6.632000000000001,False
205811086402301,10,4.132999999999999,False
205900074190002,88,9.501,False
205916075340901,13,3.248,False
205930075230001,89,9.306000000000001,False
205941075340901,12,3.1050000000000004,False
210000081460001,4,3.6420000000000003,False
210007083263001,14,5.540000000000003,False
210030072444501,46,4.8,False
210032070433301,16,5.55,False
210042081171301,11,4.94,False
210044083242501,17,9.092,False
210045071323001,73,4.4559999999999995,False
210054079213701,14,9.790000000000001,False
210100071165001,91,12.63,False
210100077420001,94,6.513999999999999,False
210135086324001,22,5.110000000000002,False
210145082385602,10,5.509,False
210148080521401,5,6.008,False
210150075465501,89,7.180000000000001,False
210200082243001,93,9.874,False
210200082243002,8,7.183999999999999,False
210200082243003,11,8.78,False
210218086340501,75,3.3680000000000074,False
210231073192401,20,4.750000000000001,False
210300073160001,92,4.954000000000001,False
210330081442001,23,8.806000000000001,False
210330081442002,25,8.946000000000002,False
210330086370001,65,4.564,False
210331077385101,23,4.98,False
210345086300401,53,4.456,False
